Time;TermienWest;TermienEast;Boxbergheide;Winterslag;OudWinterslag;ZwartbergSouth;ZwartbergNWest;ZwartbergNEast;WaterscheiGarden;Total;Day;Hour
2014-01-01 23:00:00;2967024.3796875;4006174.8046875;10709648.363867188;14975865.9;1579352.2328125015;4434879.337890643;2342629.634667969;3725657.815625;16875502.05;61616734.519238316;1.4;22.5
2014-01-02 00:00:00;2556143.2671875;3690575.21328125;9211030.138867188;14148777.9;1338544.5015625015;3785657.500390643;2179229.728417969;3413219.659375;15757038.05;56080215.95908207;1.5;23.5
2014-01-02 01:00:00;2147633.2109375;3240206.71328125;6920611.563867187;12845036.68125;1155629.4453125014;3138582.500390643;1780149.903417861;3126900.440625;14518495.4125;48873245.87158196;1.6;24.5
2014-01-02 02:00:00;1630017.340625;3010942.61953125;5279096.957617188;12142377.04375;915153.0687500061;2482045.637890643;1531295.5971678612;3024964.590625;13762946.6875;43778839.543456964;1.7;25.5
2014-01-02 03:00:00;1484473.178125;3029673.20703125;4868638.170117187;12029749.01875;724812.1650390687;1780650.8160156428;1503864.084667861;3055942.190625;13872917.0375;42350719.86787103;1.8;26.5
2014-01-02 04:00:00;1554603.928125;3196980.15703125;5483558.095117187;12793938.26875;723014.0744140686;2009650.8285156428;1713224.365917861;3284961.271875;14601202.4375;45361133.42724603;1.9;27.5
2014-01-02 05:00:00;1696384.459375;3432881.53203125;6534121.820117188;13532361.51875;889012.7337890686;2516209.328515643;1975878.728417861;3567381.534375;15796254.0875;49940485.74287102;2.0;28.5
2014-01-02 06:00:00;2026787.690625;3745646.06328125;8112361.0576171875;14318425.06875;1131343.2994140687;3542068.125390643;2340036.162792861;3830693.921875;16936477.1875;55983838.577246025;2.0;29.5
2014-01-02 07:00:00;2622931.5859375;4241662.89765625;10576643.30625;15258963.46875;1516842.3353515686;4597759.378124997;2894442.637499892;4173832.509375;18096658.6125;63979736.731445216;2.0;30.5
2014-01-02 08:00:00;3291057.9859375;4816393.56484375;12936985.75625;16350274.59375;1936012.2728515684;5726076.728124997;3546399.4499998926;4609697.234375;19611660.8625;72824558.44863272;2.0;31.5
2014-01-02 09:00:00;3939699.9359375;5240708.55234375;15317725.75625;17754611.36875;2346627.9103515684;6879873.753124997;4151527.024999893;5109992.05625;21395388.3875;82136154.74550772;2.0;32.5
2014-01-02 10:00:00;4625582.2234375;5799797.23125;17510536.38125;19433174.06875;2760827.6666015685;8029452.103124997;4564941.9124998925;5676482.1125;23584270.1875;91985063.88691397;2.0;33.5
2014-01-02 11:00:00;5305243.7484375;6511774.3;20014118.18125;21456068.5875;3128373.8791015684;9198333.278124997;5181924.312500001;6247754.03125;26080435.725;103124026.04316407;2.0;34.5
2014-01-02 12:00:00;5923993.3125;7041351.24375;22399979.5875;23130668.725;3569076.061914064;10400871.203124996;5701555.43125;6631683.0625;28123282.5;112922461.12753907;2.0;35.5
2014-01-02 13:00:00;6364173.36875;7369667.24375;23926561.875;24238867.375;3964373.3843750013;11421807.412499998;6015963.250000001;6861132.3875;29191387.8;119353934.096875;2.0;36.5
2014-01-02 14:00:00;6631243.0875;7663943.60625;24470611.975;24632594.45;4184374.0750000016;11766481.924999997;6172336.55;6977194.4125;29934936.15;122433716.23125;2.0;37.5
2014-01-02 15:00:00;6826566.175;7830204.19375;24747755.675;25102991.3;4292817.143750002;12014308.724999998;6324780.8625;7049828.15;30257796.85;124447049.075;2.0;38.5
2014-01-02 16:00:00;6903199.85;7941484.58125;25212499.625;25583632.1;4378568.200000001;11946275.649999997;6437183.8125;7066936.9625;30756114.25;126225895.03125;2.0;39.5
2014-01-02 17:00:00;6921717.375;8023578.95625;25460030.925;25978535.975;4434723.487500002;12030170.924999997;6444455.1625;7173143.5;31188515.75;127654872.05625;2.0;40.5
2014-01-02 18:00:00;6788568.65;8110480.5875;25390935.675;26283687.675;4362350.618750001;12038448.624999996;6221572.1375;7147403.075;31294723.2;127638170.24375;2.0;41.5
2014-01-02 19:00:00;6468989.725;7900356.575;23866393.0125;25665253.225;4089461.0046875016;11366016.762499997;5812565.865625;6858188.19375;30215829.05;122243053.4140625;2.0;42.5
2014-01-02 20:00:00;5868136.575683594;7636551.6375;21678257.576049805;24552499.95;3680334.4945312515;10483028.446874997;5237442.415625;6436530.1875;28618943.925;114191725.20876464;2.1;43.5
2014-01-02 21:00:00;5190645.2762207035;7088633.65;19174675.776049804;23555925.775;3256671.104882814;9386072.41874999;4622847.492089843;5997882.1;26794491.75;105067845.34299317;2.2;44.5
2014-01-02 22:00:00;4565323.017626953;6513776.240625;16627888.276049804;22312540.525;2816125.836608888;8183534.493749989;4002206.1586911203;5585706.225;24996718.425;95603819.19835177;2.3;45.5
2014-01-02 23:00:00;3952316.206689453;5955536.371875;14000034.626049805;21000230.875;2370632.999108888;6953910.46874999;3360025.38369112;5152085.68125;23259505.9;86004278.51241426;2.4;46.5
2014-01-03 00:00:00;3227030.6785644377;5174514.328125;11338577.076049805;19351121.15;1909358.774108888;5707001.14374999;2642540.57119112;4616836.93125;21120037.35;75087018.00303926;2.5;47.5
2014-01-03 01:00:00;2502141.7660644376;4388221.1703125;8654309.226049805;17476117.275;1416449.461608888;4344811.46874999;1906587.3250973702;4025880.65625;18872460.1;63586978.449133;2.6;48.5
2014-01-03 02:00:00;1946222.6785644374;3822481.8296875;6279799.479174805;15816810.25;948852.0553588882;3106723.1187499897;1411454.2079098702;3789771.2375;16819183.75;53941298.6069455;2.7;49.5
2014-01-03 03:00:00;1765128.4410644374;3521882.4921875;4910621.279174805;14745149.425;559188.3520385757;2241836.4624999897;1231992.45165987;3567118.85;15720205.525;48263123.27862519;2.8;50.5
2014-01-03 04:00:00;1877275.2535644374;3475967.5296875;5075500.429174805;14350002.225;512431.5020385757;2034381.6499999897;1418648.4141598702;3579473.5625;15647015.475;47970696.04112519;2.9;51.5
2014-01-03 05:00:00;2122975.2660644376;3720661.1171875;7067454.1416748045;14754162.475;762291.0598510758;2701836.5374999894;1847764.2235348702;3895636.56875;16726164.525;53598945.91456269;3.0;52.5
2014-01-03 06:00:00;2617604.440380844;4008653.5796875;9422294.053125;15784944.6;1136686.2825073258;3498689.7531249896;2366607.2485348703;4314155.5875;18482101.4;61631736.94486054;3.0;53.5
2014-01-03 07:00:00;3227676.5023437343;4620971.4171875;11660461.103125;16615576.575;1516367.1659057632;4450752.831249997;2922711.2720700265;4707404.0375;20060425.175;69782346.07938203;3.0;54.5
2014-01-03 08:00:00;3783259.5484374845;5122827.6765625;13829339.703125;17832874.175;1980420.859179689;5622207.281249997;3604467.51796875;4999502.95625;21596364.4;78371264.11777344;3.0;55.5
2014-01-03 09:00:00;4280979.484374984;5499826.0953125;16286431.853125;18856293.875;2396181.184179689;6766205.356249997;4235358.08046875;5376915.65;23064157.975;86762349.55371094;3.0;56.5
2014-01-03 10:00:00;4814460.1125;5990891.6515625;18423787.953125;19954770.95;2780420.252929689;7823908.281249997;4788192.38046875;5779673.8625;24653721.225;95009826.66933595;3.0;57.5
2014-01-03 11:00:00;5422057.1625;6608293.009375;20593965.453125;21324805.125;3168262.146679689;8894325.281249996;5387443.7140625;6244329.0875;26432267.525;104075748.5044922;3.0;58.5
2014-01-03 12:00:00;5936585.6125;7055234.8;22556426.25;22553444.05;3573557.246679689;9999888.406249996;5807955.25625;6542153.54375;27910322.325;111935567.49042968;3.0;59.5
2014-01-03 13:00:00;6085774.975;7226043.7125;23594699.7;23298747.95;3914698.6187500013;10841794.862499997;6003628.575;6667919.99375;28666888.05;116300196.4375;3.0;60.5
2014-01-03 14:00:00;6127385.6125;7276257.575;23590719.95;23614715.7;4034529.4625000013;11184931.949999997;6004185.3875;6716011.53125;28699079.2;117247816.36875;3.0;61.5
2014-01-03 15:00:00;6235249.8875;7337544.2375;23274889.05;23883631.85;4077010.0437500016;11360509.274999997;6008165.0625;6729705.99375;28855017.45;117761722.85;3.0;62.5
2014-01-03 16:00:00;6321938.68125;7412185.0375;23978174.9;24276478.55;4139153.6750000017;11522533.599999998;6084674.0625;6803470.06875;29161342.2;119699950.775;3.0;63.5
2014-01-03 17:00:00;6383980.56875;7380706.375;24496530.5;24732927.7;4181906.3937500017;11644744.549999997;6098913.1125;6891269.38125;29616718.2;121427696.78125;3.0;64.5
2014-01-03 18:00:00;6333659.19375;7529934.7875;24559615.1;24756578.1;4051075.9250000017;11416209.299999997;5860501.84375;6933310.475;29793337.15;121234221.875;3.0;65.5
2014-01-03 19:00:00;6108612.95625;7429001.7625;23708318.325;24371715.4;3880646.4750000015;10715107.053124998;5464136.00625;6684189.41875;29130580.25;117492307.646875;3.0;66.5
2014-01-03 20:00:00;5716592.121875;7162529.29375;21883798.5875;23807714.675;3579754.0593750016;9674178.340625;4936631.919335937;6365999.35;28191733.35;111318931.69746093;3.1;67.5
2014-01-03 21:00:00;5149851.8078125;6716311.04375;19732622.796875;23115199.775;3193356.019726564;8603761.340625;4528105.7037109975;6009607.975;26979918.5;104028734.96250005;3.2;68.5
2014-01-03 22:00:00;4556693.81640625;6187428.140625;17385268.346875;22162045.975;2788060.919567873;7836673.190624999;3945276.7787110023;5569095.85625;25497436.775;95927979.7990601;3.3;69.5
2014-01-03 23:00:00;4005584.30703125;5737495.121875;15060379.190625;21068252.875;2378830.388317873;6709405.665625008;3345165.203711002;5161473.69375;23777685.4;87244271.84593512;3.4;70.5
2014-01-04 00:00:00;3428772.28515625;5289643.865625;12969977.084375;19756041.95;1958959.3258178725;5448752.404683692;2728878.641211002;4725051.58125;22134775.45;78440852.5881188;3.5;71.5
2014-01-04 01:00:00;2920109.45390625;4825145.534375;10981951.134375;18473892.95;1530887.673669435;4124355.029683693;2173195.336523502;4316051.35;20633115.075;69978703.53753287;3.6;72.5
2014-01-04 02:00:00;2557359.36015625;4510941.521875;8948518.346875;17539168.475;1134904.2646850601;3040764.867964943;1746606.3396485024;4141443.79375;19560496.325;63180203.29495474;3.7;73.5
2014-01-04 03:00:00;2566979.34765625;4607969.634375;8400965.796875;17704599.825;1013860.8146850601;2941330.455464943;1807638.7271485024;4197522.60625;19597037.925;62837905.13245474;3.8;74.5
2014-01-04 04:00:00;2967712.93515625;4754980.934375;9335219.046875;18358453.125;1215603.9834350601;3464705.6554649426;2197397.8083985024;4484523.34375;20284039.075;67062635.907454744;3.9;75.5
2014-01-04 05:00:00;3532140.99765625;5201509.671875;10824727.671875;19595569.475;1513463.7334350601;4504787.527339943;2776275.1833985024;4922341.95;21855645.075;74726461.28557974;4.0;76.5
2014-01-04 06:00:00;4108049.21953125;5815013.715625;13569970.959375;21163092.8;1942633.6428100602;6068784.764839942;3504947.645312565;5543055.56875;23655492.825;85371041.1412438;4.0;77.5
2014-01-04 07:00:00;4797785.74609375;6505076.815625;16505692.8;22617284.7;2407133.3637084975;7439154.289839941;3987189.460937505;6087772.01875;25642976.825;95990066.01995468;4.0;78.5
2014-01-04 08:00:00;5469877.3125;7213450.40625;19321164.3;24054034.15;2858359.588867189;8382953.789839941;4614664.2984375;6592116.3625;27734873.4;106241493.60839462;4.0;79.5
2014-01-04 09:00:00;6045101.571875;7807997.9875;21809692.30625;25541931.25;3281984.182617189;9590216.389839932;5211306.9109375;7082109.0;29763086.875;116133426.47401962;4.0;80.5
2014-01-04 10:00:00;6677859.83125;8348000.76875;23910601.9125;26981244.475;3675711.682617189;10710647.000781247;5821537.4234375;7570933.7;31899724.075;125596260.86933593;4.0;81.5
2014-01-04 11:00:00;7248633.7875;8919410.7625;26189080.0625;28553412.175;4082701.0160156265;11865378.150781248;6389184.465625;8062802.10625;33749179.0;135059781.52617186;4.0;82.5
2014-01-04 12:00:00;7642000.2125;9344910.8625;28261028.25;29830706.25;4461014.625000002;12937493.112499997;6837122.9;8329964.075;35199292.75;142843533.0375;4.0;83.5
2014-01-04 13:00:00;7667659.7375;9407804.175;29262288.25;29995372.4;4720419.325000001;13177936.149999997;6959276.6125;8377902.575;35599486.0;145168145.225;4.0;84.5
2014-01-04 14:00:00;7385081.7625;9458185.425;29011258.3;30218225.05;4709049.000000002;12977296.599999998;6918407.475;8281219.3375;35738652.3;144697375.25;4.0;85.5
2014-01-04 15:00:00;7114632.2375;9494999.925;28622740.05;30237509.95;4624517.137500001;12798242.474999998;6826087.0;8172513.325;35622565.0;143513807.1;4.0;86.5
2014-01-04 16:00:00;7093077.925;9449305.4875;28120132.7;30061134.3;4523966.718750002;12452065.099999998;6654172.4875;8169433.4;35395992.75;141919280.86875;4.0;87.5
2014-01-04 17:00:00;7087491.8375;9351597.6375;27703576.85;29829823.65;4458701.3812500015;12190923.649999997;6468498.2875;8300343.9625;35002171.15;140393128.40625;4.0;88.5
2014-01-04 18:00:00;6855382.51875;9228327.2375;27074193.1;29722449.25;4327137.4750000015;11849944.587499997;6284938.65;8245197.225;34343532.55;137931102.59375;4.0;89.5
2014-01-04 19:00:00;6293999.1078125;8957051.2375;25466377.0875;28386041.725;3948070.3852539076;10917320.950781247;5828973.31484375;7813703.69375;33056039.5;130667577.0024414;4.0;90.5
2014-01-04 20:00:00;5549317.745312501;8284178.1296875;23137847.87187507;26084037.39375;3555086.827270509;9785266.275781248;5218742.802343746;7196181.675;30837367.625;119648026.34602058;4.1;91.5
2014-01-04 21:00:00;4804579.307812501;7409619.1640625;20315075.52187507;23905170.35625;3146102.983520509;8630535.125781247;4577562.277343745;6729306.31875;28655209.8;108173160.85539559;4.2;92.5
2014-01-04 22:00:00;4154627.9279785166;6700534.2390625;17213759.171875067;22265917.23125;2722160.6835205094;7416542.750781247;3933242.9023437453;6288986.95625;26471468.55;97167240.41306159;4.3;93.5
2014-01-04 23:00:00;3589456.731103516;6023518.3703125;14105958.620312568;20999133.03125;2160019.883520509;6129334.950781247;3219968.2382812453;5804291.20625;24554391.4;86586072.4318116;4.4;94.5
2014-01-05 00:00:00;3080432.871728516;5277243.2703125;11575935.51718757;19318959.15625;1636266.9085205093;4863680.100781247;2537058.8710937453;5391510.36875;22748225.6;76429312.6646241;4.5;95.5
2014-01-05 01:00:00;2654080.7967285165;4613016.9390625;9751437.367187569;17849158.60625;1197174.3788330094;3559756.525781247;2050213.4679687456;5137593.46875;21488555.7;68300987.2505616;4.6;96.5
2014-01-05 02:00:00;2379887.8217285164;4325516.5765625;8321337.417187569;17192424.90625;962123.7944580093;2622385.389843747;1826537.7054687454;4962597.45625;21341601.35;63934412.41774909;4.7;97.5
2014-01-05 03:00:00;2438442.7092285166;4484886.5265625;8532991.292187568;17735129.35625;953996.3382080093;2897205.189843747;1992203.3804687455;5040047.01875;22407767.65;66482669.461499095;4.8;98.5
2014-01-05 04:00:00;3056620.1029785164;4921552.0265625;10716964.992187569;19178782.80625;1179734.9944580093;3702462.927343747;2490903.5554687455;5281310.44375;24003518.15;74531849.99899909;4.9;99.5
2014-01-05 05:00:00;3949812.7514160164;5429790.6765625;13454924.554687569;21217056.48125;1581452.752954103;4891078.164062497;3159492.0906249955;5744979.725;26101869.45;85530456.64655769;5.0;100.5
2014-01-05 06:00:00;4609937.638916016;6091112.084375;16125576.6203125;23571632.8625;2124806.4859375013;6121934.589062497;3742622.903125;6307320.05625;28740790.425;97435733.66547853;5.0;101.5
2014-01-05 07:00:00;5127644.426416015;6941468.425;18510263.6703125;25068463.85;2503600.5921875015;7031084.539062497;4316758.365625;6662031.0;30481536.15;106642851.01860352;5.0;102.5
2014-01-05 08:00:00;5550281.59375;7467432.6375;20557906.9703125;25871722.675;2796500.1984375017;7841546.514062497;4896550.553125;6953725.7;31480898.35;113416565.1921875;5.0;103.5
2014-01-05 09:00:00;5860616.678125;7901399.95625;22289056.621875;26334056.475;3095157.7421875014;8631455.239062497;5373479.8171875;7219932.675;32193493.65;118898648.8546875;5.0;104.5
2014-01-05 10:00:00;6237566.3875;8322268.75625;23808661.375;26907613.25;3385900.3296875013;9643347.514062498;5739650.909375;7451327.45;32914623.5;124410959.471875;5.0;105.5
2014-01-05 11:00:00;6637717.3125;8796096.125;25151479.075;27790953.55;3693508.0093750013;10695086.814062497;6056351.7875;7697516.8625;33791274.65;130309984.1859375;5.0;106.5
2014-01-05 12:00:00;6850846.4375;9137156.2375;26430521.975;28467212.45;3887315.2187500014;11482232.124999996;6287940.6625;7730343.3125;34184448.55;134458016.96875;5.0;107.5
2014-01-05 13:00:00;6713330.8875;9045755.6875;26016664.4;28089592.3;3844590.4062500014;11219046.574999997;6174084.2125;7447212.3125;33358282.75;131908559.53125;5.0;108.5
2014-01-05 14:00:00;6237590.05;8712723.9125;23939746.05;26854277.8;3641901.5750000016;10463531.849999998;5767745.6375;7250172.4875;32233578.4;125101267.7625;5.0;109.5
2014-01-05 15:00:00;5947306.7625;8446620.35;22564175.85;26160318.05;3554576.8937500017;9966009.274999997;5521140.1125;7259123.175;31437232.9;120856503.36875;5.0;110.5
2014-01-05 16:00:00;6084364.925;8418255.1125;22242734.7;26494056.1;3375071.7500000014;9711778.549999997;5538588.875;7337205.3;30707203.2;119909258.5125;5.0;111.5
2014-01-05 17:00:00;6211856.6125;8318430.4875;22631793.75;27228042.1;3351663.0125000016;9750268.249999996;5516817.4125;7369433.23125;31369360.05;121747664.90625;5.0;112.5
2014-01-05 18:00:00;6178533.8375;8427588.2625;22568993.825;27532485.95;3469651.7187500014;9851720.887499997;5328676.66875;7412553.13125;32433680.85;123203885.13125;5.0;113.5
2014-01-05 19:00:00;5825578.8390625;8177290.26875;21202989.9;26589400.3125;3363613.5031250017;9147111.356382366;4954921.14375;7074414.440625;31582105.1375;117917424.90169486;5.0;114.5
2014-01-05 20:00:00;5267889.0640625;7563526.30078125;19298221.749999985;25041566.75625;3072870.9156250013;8135219.081382367;4476221.028906792;6554048.5578125;29110957.040625;108520520.4954454;5.1;115.5
2014-01-05 21:00:00;4632762.6390625;6738699.44140625;17073116.449999984;23142297.0125;2745697.0031250017;7083479.781382367;3925283.9289067923;6073379.1765625;26656905.946875;98071621.37982039;5.2;116.5
2014-01-05 22:00:00;3974097.7765625;5909165.40078125;14668701.199999984;21524220.8375;2374974.2343750014;5999111.531382367;3408250.5851567923;5620551.9140625;24539557.321875;88018630.80169539;5.3;117.5
2014-01-05 23:00:00;3374763.4328125;5205173.88828125;12613871.396874985;20052840.4125;2025148.2656250014;4878249.206382367;3101840.922656792;5210867.6703125;22703159.246875;79165914.44232039;5.4;118.5
2014-01-06 00:00:00;2815834.5703125;4450959.17890625;10643511.746875003;18439029.3375;1682436.1218750016;3887210.781382367;2594840.8679693704;4746229.8703125;20951487.296875;70211539.77200799;5.5;119.5
2014-01-06 01:00:00;2211684.0984375;3826427.91328125;8522209.984375004;17097335.6125;1323485.5406250015;2921479.156382367;2073777.6750006203;4307718.9640625;19391057.096875;61675176.04153924;5.6;120.5
2014-01-06 02:00:00;1695554.9421875;3493623.88203125;6980241.984375003;15930816.6125;1015255.8031250015;1973724.228257367;1830683.9531256203;4114284.1265625;18436566.796875;55470752.32903924;5.7;121.5
2014-01-06 03:00:00;1597924.5796875;3620974.05703125;6579650.734375003;15921914.4125;845396.1117187515;1777038.728257367;1948590.5531256204;4223037.6453125;18507581.496875;55022108.31888299;5.8;122.5
2014-01-06 04:00:00;1974547.5671875;3906563.49453125;8239005.159375003;17082904.3125;930785.8242187515;2407707.765757367;2410140.7718756204;4573574.9703125;19469811.646875;60995041.51263299;5.9;123.5
2014-01-06 05:00:00;2770622.240625;4616142.07578125;11657466.084375003;19556254.45;1289322.9710937515;3976491.096874997;3152592.57187562;5374943.8609375;22532386.559375;74926221.91093811;6.0;124.5
2014-01-06 06:00:00;3664148.265625;5660929.79375;15094689.834375018;22543129.35625;1840276.5710937516;5754486.296874997;3895207.8367188275;6281460.61875;26706211.90625;91440540.4796876;6.0;125.5
2014-01-06 07:00:00;4619814.140625;6988909.815625;18298338.73437502;25438978.25;2400393.8085937514;7321879.671874997;4636214.324218827;6998870.0;30127185.85;106830584.5953126;6.0;126.5
2014-01-06 08:00:00;5536007.690625;7956538.43125;21320362.78437502;27442899.575;2957000.6835937514;8714252.921874996;5343864.567968828;7577029.875;32525073.575;119373030.1046876;6.0;127.5
2014-01-06 09:00:00;6240537.484375;8649586.39375;23878897.637500018;28965960.85;3411907.2335937517;9946332.121874997;5800403.605468827;8085225.50625;34578653.2;129557504.0328126;6.0;128.5
2014-01-06 10:00:00;6786599.609375;9375791.740625;26314761.2875;30463570.125;3838119.9585937513;11186177.296874996;6404253.86015625;8671893.55625;36657284.2;139698451.634375;6.0;129.5
2014-01-06 11:00:00;7558954.76875;10168841.21875;28667703.4;31914522.75;4308330.714843752;12539161.046874996;7032384.290625;9191214.6125;38526621.0;149907733.80234376;6.0;130.5
2014-01-06 12:00:00;8137102.425;10788421.7625;30424018.2;33130299.45;4833818.308593752;13825503.274999997;7369075.3875;9443632.4;40673432.1;158625303.30859375;6.0;131.5
2014-01-06 13:00:00;8330966.325;10874906.9;30921289.15;33634161.35;5141484.0687500015;14269581.824999997;7454984.875;9449898.0;40752055.85;160829328.34375;6.0;132.5
2014-01-06 14:00:00;8270734.1625;10754224.45;30174913.85;33305962.65;5057664.418750001;13957221.524999997;7414787.2875;9247866.4375;40137305.55;158320680.33125;6.0;133.5
2014-01-06 15:00:00;8095624.225;10552156.075;29273166.85;32655885.15;4922952.737500002;13537851.224999998;7138801.95;9173212.8625;39123711.95;154473363.025;6.0;134.5
2014-01-06 16:00:00;7892117.4375;10327959.675;28948176.5;32002492.6;4814677.8187500015;12963397.474999998;6963046.2875;9054495.3875;38296654.45;151263017.63125;6.0;135.5
2014-01-06 17:00:00;7629839.025;9871931.125;28411122.85;31611290.8;4697492.356250001;12617574.274999997;6815415.6375;8870114.3;37684956.25;148209736.61875;6.0;136.5
2014-01-06 18:00:00;7293757.7875;9461582.65;27345152.85;31062314.05;4447961.212500001;12441895.799999997;6509530.41875;8613352.25;36869917.8;144045464.81875;6.0;137.5
2014-01-06 19:00:00;6831486.35625;9169872.3;25062212.14375;30009274.45;4082107.9875000017;11925642.918749997;5991468.5171875;8177317.5625;34994056.0;136243438.2359375;6.0;138.5
2014-01-06 20:00:00;6291136.15546875;8582007.984375;22459887.8453125;28545619.025;3661067.1996826204;10700539.162499998;5362702.975781251;7621485.85625;32965659.55;126190105.75437012;6.1;139.5
2014-01-06 21:00:00;5519919.46640625;7698883.8125;20547589.8328125;27218278.925;3202660.046166995;9400006.377343748;4739665.6734375;7124922.1375;31277506.3;116729432.57116699;6.2;140.5
2014-01-06 22:00:00;4872231.61640625;6869353.053125;18225499.6453125;25754841.325;2621040.429809573;8158961.227343747;4196478.410937501;6676900.6125;28644081.05;106019387.37043457;6.3;141.5
2014-01-06 23:00:00;4317833.74140625;6273518.746875;15690956.1828125;23953888.15;2127848.992309573;6963928.527343759;3514921.5343750007;6197299.3875;26612290.55;95652485.81262207;6.4;142.5
2014-01-07 00:00:00;3597902.13984375;5429310.55625;12921639.6625;21658955.175;1715390.6173095733;5733705.177343759;2701917.4574218756;5569406.48125;24043823.425;83372050.69191894;6.5;143.5
2014-01-07 01:00:00;2942643.6939453124;4667107.384375;10258431.265625;20042855.8;1298945.8235595734;4498992.952343759;2183008.659765626;4892409.35625;21991480.25;72775875.18586425;6.6;144.5
2014-01-07 02:00:00;2665162.9001953127;4213000.165625;8203181.178125;18930671.375;877927.6626220733;3354164.058593759;2003533.7660156258;4601679.84375;20580854.45;65430175.39992676;6.7;145.5
2014-01-07 03:00:00;2610557.4751953124;4248130.078125;7996845.378125;18654688.575;667003.1376220733;2937530.983593759;2077051.3410156257;4708391.14375;20703130.15;64603328.26242676;6.8;146.5
2014-01-07 04:00:00;2922579.8126953123;4598001.678125;9751166.728125;19378349.975;867082.8563720733;3238286.533593759;2466690.597265626;5077062.79375;22062185.9;70361406.87492676;6.9;147.5
2014-01-07 05:00:00;3468371.9314453127;5104579.953125;12942615.484375;20714535.725;1369407.4813720733;4176041.3648437588;3151352.986328126;5694846.24375;24406844.6;81028595.77023926;7.0;148.5
2014-01-07 06:00:00;4184798.1947265626;5970003.28125;16041931.2328125;22856694.05;1957923.1941894547;5636086.871093759;3866242.665234375;6299181.35;27044065.65;93856926.48930664;7.0;149.5
2014-01-07 07:00:00;4936346.408789063;6932156.428125;18433099.5953125;24609808.6;2509293.4914550795;6904454.281250009;4569672.492578125;6826739.01875;28953039.5;104674609.81625977;7.0;150.5
2014-01-07 08:00:00;5619482.933789062;7679874.1875;20785090.2328125;26231262.85;3065074.4328125017;8180435.006250009;5266501.780078125;7398964.35625;31266242.45;115492928.22949219;7.0;151.5
2014-01-07 09:00:00;6256875.346289063;8230805.83125;23684381.0453125;27799173.825;3600029.6578125013;9565566.306249997;5934801.631640625;7928154.93125;33313660.15;126313448.72480468;7.0;152.5
2014-01-07 10:00:00;6963447.760351563;9001737.721875;26541262.415625;29752749.55;4109550.0453125015;10897443.931249997;6615499.55859375;8541448.35;35651017.675;138074157.00800782;7.0;153.5
2014-01-07 11:00:00;7674597.55625;9810063.21875;29033383.3125;31375038.975;4613468.120312502;12484384.731249997;7217597.51875;9061611.675;37780794.25;149050939.3578125;7.0;154.5
2014-01-07 12:00:00;8086529.925;10340922.8375;30876665.3;32600168.25;5092650.175000002;13932043.899999997;7535170.825;9306457.5125;39354295.95;157124904.675;7.0;155.5
2014-01-07 13:00:00;8208005.3875;10442552.075;31465711.3;32796316.5;5343695.425000002;14514733.349999998;7556859.5375;9327715.65;39488403.45;159143992.675;7.0;156.5
2014-01-07 14:00:00;8096244.1125;10437219.85;30790875.05;32632240.2;5296559.2250000015;14223090.199999997;7359937.25;9272946.4625;38996950.75;157106063.1;7.0;157.5
2014-01-07 15:00:00;7996795.10625;10397031.2;29709416.65;32581458.55;5154216.437500002;13898273.999999996;7133716.625;9190937.1375;38644631.6;154706477.30625;7.0;158.5
2014-01-07 16:00:00;8063981.39375;10211892.85;29013771.0;32399901.9;4999636.887500001;13803107.249999996;7040144.8625;9065889.475;38013946.2;152612271.81875;7.0;159.5
2014-01-07 17:00:00;7863892.50625;10097406.0375;28681801.35;32564376.35;4858211.731250001;13721422.349999998;6905448.75625;8920738.925;37857001.45;151470299.45625;7.0;160.5
2014-01-07 18:00:00;7442020.075;9867801.8;28134637.35;32151067.7;4640464.731250001;13233771.362499997;6733230.23125;8607559.3375;37493462.55;148304015.1375;7.0;161.5
2014-01-07 19:00:00;6916038.8125;9330613.24375;25524170.01484375;30796903.025;4370666.3031250015;12236238.684374997;6213445.7328125;8134950.6375;35690587.95;139213614.40390626;7.0;162.5
2014-01-07 20:00:00;6307015.8796875;8584789.50625;22866553.25390625;29103270.95;3930666.0261718766;10904361.059374997;5532747.8078125;7639254.75625;33388954.95;128257614.18945312;7.1;163.5
2014-01-07 21:00:00;5651917.296875;7809109.725;20330330.77265625;27711703.1;3435078.311474611;9403434.445312496;4895485.809375;7226862.21875;31648435.9;118112357.57944337;7.2;164.5
2014-01-07 22:00:00;5055628.06875;7137279.96875;17849590.97890625;26404998.1;2934588.624780275;7979633.995312497;4306485.446875;6846475.88125;29790283.35;108304964.41462402;7.3;165.5
2014-01-07 23:00:00;4503428.715625;6543988.59375;15339274.64765625;24987163.6;2451536.124780275;6592007.445312497;3710432.190625;6357123.23125;27731964.25;98216918.79899903;7.4;166.5
2014-01-08 00:00:00;3759389.384375;5636746.3890625;12569079.71640625;22639659.975;1991516.874780275;5366200.270312497;3042982.2890624986;5625159.775;25145760.175;85776494.84899902;7.5;167.5
2014-01-08 01:00:00;3172655.1140625;4787468.01875;10337137.72890625;20741468.175;1542481.7122802748;4037435.320312497;2549280.4078124985;5048970.74375;23103106.65;75320003.87087402;7.6;168.5
2014-01-08 02:00:00;2718835.5328125;4429735.03125;9145558.92890625;19618312.325;1153512.791967775;2842190.220312497;2397836.9703124985;4912840.99375;22041322.85;69260145.64431152;7.7;169.5
