;Time;QsolN;QsolE;QsolS;QsolW;Te;Tg
2014-01-03 15:15:00;228600.0;1.018461;1.01847;1.0185397;1.0185301;280.59583;283.15
2014-01-03 15:30:00;229500.0;0.35733613;0.3573416;0.3574117;0.35740605;280.51093;283.15
2014-01-03 15:45:00;230400.0;0.06339201;0.06339376;0.06346422;0.0634624;280.45;283.15
2014-01-03 16:00:00;231300.0;1.6713671e-05;1.4809506e-05;8.533477e-05;8.73213e-05;280.42032;283.15
2014-01-03 16:15:00;232200.0;1.84942e-05;1.300035e-05;8.334359e-05;8.907472e-05;280.40417;283.15
2014-01-03 16:30:00;233100.0;2.035855e-05;1.1348937e-05;8.126364e-05;9.066037e-05;280.38593;283.15
2014-01-03 16:45:00;234000.0;2.2298957e-05;9.861786e-06;7.910402e-05;9.20709e-05;280.35;283.15
2014-01-03 17:00:00;234900.0;2.4307308e-05;8.544721e-06;7.687416e-05;9.329974e-05;280.3;283.15
2014-01-03 17:15:00;235800.0;2.6375159e-05;7.402876e-06;7.458374e-05;9.434113e-05;280.25;283.15
2014-01-03 17:30:00;236700.0;2.8493756e-05;6.4406595e-06;7.224266e-05;9.51901e-05;280.2;283.15
2014-01-03 17:45:00;237600.0;3.0654082e-05;5.6617428e-06;6.986098e-05;9.5842595e-05;280.15;283.15
2014-01-03 18:00:00;238500.0;3.2846896e-05;5.0690724e-06;6.74489e-05;9.629542e-05;280.1;283.15
2014-01-03 18:15:00;239400.0;3.506276e-05;4.6648383e-06;6.501666e-05;9.65463e-05;280.05;283.15
2014-01-03 18:30:00;240300.0;3.729209e-05;4.450496e-06;6.25746e-05;9.659384e-05;280.0;283.15
2014-01-03 18:45:00;241200.0;3.9525214e-05;4.4267363e-06;6.0133003e-05;9.6437645e-05;279.95;283.15
2014-01-03 19:00:00;242100.0;4.1752366e-05;4.593501e-06;5.7702113e-05;9.60782e-05;279.9;283.15
2014-01-03 19:15:00;243000.0;4.396378e-05;4.9499977e-06;5.5292105e-05;9.551696e-05;279.85;283.15
2014-01-03 19:30:00;243900.0;4.6149715e-05;5.494672e-06;5.2913e-05;9.4756295e-05;279.8;283.15
2014-01-03 19:45:00;244800.0;4.8300506e-05;6.2252475e-06;5.0574672e-05;9.379951e-05;279.75;283.15
2014-01-03 20:00:00;245700.0;5.0406605e-05;7.138715e-06;4.828678e-05;9.2650815e-05;279.6867;283.15
2014-01-03 20:15:00;246600.0;5.2458643e-05;8.231364e-06;4.6058758e-05;9.1315305e-05;279.60626;283.15
2014-01-03 20:30:00;247500.0;5.444747e-05;9.498777e-06;4.3899767e-05;8.979897e-05;279.52264;283.15
2014-01-03 20:45:00;248400.0;5.63642e-05;1.0935855e-05;4.181867e-05;8.81086e-05;279.45;283.15
2014-01-03 21:00:00;249300.0;5.8200276e-05;1.2536861e-05;3.9824023e-05;8.625185e-05;279.42365;283.15
2014-01-03 21:15:00;250200.0;5.9947502e-05;1.4295409e-05;3.7924015e-05;8.423712e-05;279.4422;283.15
2014-01-03 21:30:00;251100.0;6.1598126e-05;1.6204518e-05;3.6126497e-05;8.207358e-05;279.46466;283.15
2014-01-03 21:45:00;252000.0;6.314483e-05;1.8256645e-05;3.4438926e-05;7.9771096e-05;279.45;283.15
2014-01-03 22:00:00;252900.0;6.4580854e-05;2.0443707e-05;3.2868364e-05;7.734024e-05;279.35593;283.15
2014-01-03 22:15:00;253800.0;6.590001e-05;2.2757135e-05;3.1421485e-05;7.479218e-05;279.20435;283.15
2014-01-03 22:30:00;254700.0;6.7096684e-05;2.5187905e-05;3.0104535e-05;7.2138704e-05;279.0506;283.15
2014-01-03 22:45:00;255600.0;6.816597e-05;2.7726586e-05;2.8923349e-05;6.939214e-05;278.95;283.15
2014-01-03 23:00:00;256500.0;6.910364e-05;3.0363382e-05;2.7883321e-05;6.65653e-05;278.9375;283.15
2014-01-03 23:15:00;257400.0;6.990616e-05;3.3088152e-05;2.6989394e-05;6.3671425e-05;278.97223;283.15
2014-01-03 23:30:00;258300.0;7.05707e-05;3.5890418e-05;2.6245998e-05;6.0724084e-05;278.99582;283.15
2014-01-03 23:45:00;259200.0;7.109512e-05;3.875939e-05;2.5657017e-05;5.773708e-05;278.95;283.15
2014-01-04 00:00:00;260100.0;7.1477894e-05;4.168389e-05;2.5225683e-05;5.472431e-05;278.85;283.15
2014-01-04 00:15:00;261000.0;7.171801e-05;4.4652326e-05;2.495447e-05;5.169958e-05;278.75;283.15
2014-01-04 00:30:00;261900.0;7.181489e-05;4.765264e-05;2.4845e-05;4.867648e-05;278.65;283.15
2014-01-04 00:45:00;262800.0;7.176832e-05;5.067226e-05;2.489793e-05;4.566822e-05;278.55;283.15
2014-01-04 01:00:00;263700.0;7.1578404e-05;5.3698135e-05;2.511294e-05;4.268754e-05;278.4406;283.15
2014-01-04 01:15:00;264600.0;7.124557e-05;5.6716784e-05;2.5488735e-05;3.9746672e-05;278.325;283.15
2014-01-04 01:30:00;265500.0;7.077067e-05;5.971445e-05;2.6023117e-05;3.6857353e-05;278.22186;283.15
2014-01-04 01:45:00;266400.0;7.015503e-05;6.2677245e-05;2.6713109e-05;3.4030905e-05;278.15;283.15
2014-01-04 02:00:00;267300.0;6.940059e-05;6.559133e-05;2.7555045e-05;3.127825e-05;278.1;283.15
2014-01-04 02:15:00;268200.0;6.85099e-05;6.844302e-05;2.8544671e-05;2.860997e-05;278.05;283.15
2014-01-04 02:30:00;269100.0;6.748627e-05;7.121896e-05;2.9677225e-05;2.6036325e-05;278.0;283.15
2014-01-04 02:45:00;270000.0;6.6333676e-05;7.390617e-05;3.094747e-05;2.3567241e-05;277.95;283.15
2014-01-04 03:00:00;270900.0;6.505681e-05;7.649216e-05;3.234972e-05;2.1212285e-05;277.9;283.15
2014-01-04 03:15:00;271800.0;6.3661035e-05;7.8964935e-05;3.387787e-05;1.8980623e-05;277.85;283.15
2014-01-04 03:30:00;272700.0;6.2152336e-05;8.1313105e-05;3.55254e-05;1.6881e-05;277.8;283.15
2014-01-04 03:45:00;273600.0;6.05373e-05;8.35259e-05;3.728539e-05;1.4921665e-05;277.75;283.15
2014-01-04 04:00:00;274500.0;5.8823047e-05;8.559318e-05;3.9150502e-05;1.311037e-05;277.69763;283.15
2014-01-04 04:15:00;275400.0;5.7017183e-05;8.750554e-05;4.1113035e-05;1.1454289e-05;277.6437;283.15
2014-01-04 04:30:00;276300.0;5.5127766e-05;8.92543e-05;4.316491e-05;9.960026e-06;277.59293;283.15
2014-01-04 04:45:00;277200.0;5.316323e-05;9.083155e-05;4.5297696e-05;8.633549e-06;277.55;283.15
2014-01-04 05:00:00;278100.0;5.1132352e-05;9.223018e-05;4.7502635e-05;7.4801937e-06;277.518;283.15
2014-01-04 05:15:00;279000.0;4.9044196e-05;9.3443916e-05;4.977066e-05;6.5046006e-06;277.4938;283.15
2014-01-04 05:30:00;279900.0;4.6908077e-05;9.446737e-05;5.2092437e-05;5.71075e-06;277.4727;283.15
2014-01-04 05:45:00;280800.0;4.473347e-05;9.529598e-05;5.4458367e-05;5.101887e-06;277.45;283.15
2014-01-04 06:00:00;281700.0;4.253002e-05;9.592615e-05;5.6858655e-05;4.6805544e-06;277.425;283.15
2014-01-04 06:15:00;282600.0;4.0307452e-05;9.635519e-05;5.9283317e-05;4.4485605e-06;277.4;283.15
2014-01-04 06:30:00;283500.0;3.8075526e-05;9.6581294e-05;6.1722225e-05;4.40696e-06;277.375;283.15
2014-01-04 06:45:00;284400.0;3.5844016e-05;9.660366e-05;6.4165164e-05;4.556081e-06;277.35;283.15
2014-01-04 07:00:00;285300.0;3.362263e-05;9.642238e-05;6.660183e-05;4.895479e-06;277.325;283.15
2014-01-04 07:15:00;286200.0;3.1421005e-05;9.6038486e-05;6.902192e-05;5.423979e-06;277.3;283.15
2014-01-04 07:30:00;287100.0;1.027609;1.0276753;1.0276512;1.0275859;277.275;283.15
2014-01-04 07:45:00;288000.0;3.7433276;3.8138852;3.7809043;3.7433076;277.25;283.15
2014-01-04 08:00:00;288900.0;6.7908196;23.120358;16.532614;6.7908025;277.2758;283.15
2014-01-04 08:15:00;289800.0;9.405096;59.60138;42.808372;9.405083;277.37708;283.15
2014-01-04 08:30:00;290700.0;11.427314;114.766914;87.90843;11.427303;277.51483;283.15
2014-01-04 08:45:00;291600.0;15.258354;134.71538;113.42785;15.2583475;277.65;283.15
2014-01-04 09:00:00;292500.0;20.797047;114.68373;106.44081;20.797043;277.775;283.15
2014-01-04 09:15:00;293400.0;25.464306;102.83448;103.87382;25.464306;277.90417;283.15
2014-01-04 09:30:00;294300.0;29.360117;82.53076;89.3518;29.36012;278.03125;283.15
2014-01-04 09:45:00;295200.0;32.769802;69.33673;78.86395;32.76981;278.15;283.15
2014-01-04 10:00:00;296100.0;35.789017;62.607185;73.748825;35.78903;278.25937;283.15
2014-01-04 10:15:00;297000.0;38.486443;58.99476;71.31066;38.486458;278.3625;283.15
2014-01-04 10:30:00;297900.0;40.84695;56.879856;70.13842;40.84697;278.45938;283.15
2014-01-04 10:45:00;298800.0;42.790718;55.3527;69.32304;42.79074;278.55;283.15
2014-01-04 11:00:00;299700.0;44.275875;54.001358;68.43974;44.2759;278.63437;283.15
2014-01-04 11:15:00;300600.0;45.25757;52.585327;67.20457;45.2576;278.7125;283.15
2014-01-04 11:30:00;301500.0;45.649693;50.901817;65.3059;45.649727;278.78436;283.15
2014-01-04 11:45:00;302400.0;45.445084;48.932407;62.708866;45.44512;278.85;283.15
2014-01-04 12:00:00;303300.0;44.717484;46.76822;59.588074;44.71752;278.9082;283.15
2014-01-04 12:15:00;304200.0;43.543137;44.479057;56.0977;43.54318;278.95938;283.15
2014-01-04 12:30:00;305100.0;42.077484;42.198765;52.545315;42.07753;279.00586;283.15
2014-01-04 12:45:00;306000.0;40.30207;40.302113;48.829075;40.739735;279.05;283.15
2014-01-04 13:00:00;306900.0;38.02843;38.028473;44.527355;38.772587;279.09024;283.15
2014-01-04 13:15:00;307800.0;35.059525;35.059563;39.284397;35.812813;279.1219;283.15
2014-01-04 13:30:00;308700.0;31.514727;31.514761;33.400177;31.97302;279.14258;283.15
2014-01-04 13:45:00;309600.0;27.684294;27.684326;27.616901;27.66349;279.15;283.15
2014-01-04 14:00:00;310500.0;23.449387;23.449413;23.449476;23.449448;279.13516;283.15
2014-01-04 14:15:00;311400.0;19.200487;19.200512;19.200577;19.20055;279.09375;283.15
2014-01-04 14:30:00;312300.0;14.277855;14.277876;14.277942;14.277921;279.03046;283.15
2014-01-04 14:45:00;313200.0;8.798427;8.798444;8.7985115;8.798494;278.95;283.15
2014-01-04 15:00:00;314100.0;3.9849327;3.9849455;3.9850142;3.9850008;278.8539;283.15
2014-01-04 15:15:00;315000.0;1.0185388;1.018548;1.0186175;1.018608;278.74792;283.15
2014-01-04 15:30:00;315900.0;1.3421744e-05;1.8915653e-05;8.903816e-05;8.330856e-05;278.64297;283.15
2014-01-04 15:45:00;316800.0;1.5011199e-05;1.680772e-05;8.7252396e-05;8.537836e-05;278.55;283.15
2014-01-04 16:00:00;317700.0;1.6699047e-05;1.4842382e-05;8.5360385e-05;8.7297354e-05;278.475;283.15
2014-01-04 16:15:00;318600.0;1.847836e-05;1.30275e-05;8.337051e-05;8.905679e-05;278.40833;283.15
2014-01-04 16:30:00;319500.0;2.034178e-05;1.1370281e-05;8.129155e-05;9.0648566e-05;278.3375;283.15
2014-01-04 16:45:00;320400.0;2.2281549e-05;9.877254e-06;7.9132595e-05;9.20653e-05;278.25;283.15
2014-01-04 17:00:00;321300.0;2.4289564e-05;8.5542815e-06;7.690308e-05;9.33004e-05;278.15;283.15
2014-01-04 17:15:00;322200.0;2.635737e-05;7.40651e-06;7.461268e-05;9.4348055e-05;278.05;283.15
2014-01-04 17:30:00;323100.0;2.847623e-05;6.4383785e-06;7.227131e-05;9.520331e-05;277.95;283.15
2014-01-04 17:45:00;324000.0;3.063712e-05;5.6535864e-06;6.9889014e-05;9.586205e-05;277.85;283.15
2014-01-04 18:00:00;324900.0;3.2830798e-05;5.0550952e-06;6.747601e-05;9.632105e-05;277.75;283.15
2014-01-04 18:15:00;325800.0;3.504783e-05;4.645128e-06;6.504254e-05;9.657801e-05;277.65;283.15
2014-01-04 18:30:00;326700.0;3.727863e-05;4.4251465e-06;6.259895e-05;9.663153e-05;277.55;283.15
2014-01-04 18:45:00;327600.0;3.951351e-05;4.3958826e-06;6.0155526e-05;9.648116e-05;277.45;283.15
2014-01-04 19:00:00;328500.0;4.1742707e-05;4.557296e-06;5.7722536e-05;9.6127376e-05;277.35;283.15
2014-01-04 19:15:00;329400.0;4.395645e-05;4.9086048e-06;5.531015e-05;9.5571595e-05;277.25;283.15
2014-01-04 19:30:00;330300.0;4.6144985e-05;5.448288e-06;5.292841e-05;9.481616e-05;277.15;283.15
2014-01-04 19:45:00;331200.0;4.829863e-05;6.1740793e-06;5.0587194e-05;9.3864364e-05;277.05;283.15
2014-01-04 20:00:00;332100.0;5.040784e-05;7.083003e-06;4.8296184e-05;9.2720395e-05;276.96564;283.15
2014-01-04 20:15:00;333000.0;5.2463223e-05;8.171348e-06;4.606482e-05;9.138932e-05;276.9;283.15
2014-01-04 20:30:00;333900.0;5.445562e-05;9.434731e-06;4.390228e-05;8.987709e-05;276.83438;283.15
2014-01-04 20:45:00;334800.0;5.6376128e-05;1.08680615e-05;4.1817446e-05;8.8190514e-05;276.75;283.15
2014-01-04 21:00:00;335700.0;5.821617e-05;1.2465618e-05;3.981888e-05;8.63372e-05;276.65;283.15
2014-01-04 21:15:00;336600.0;5.9967544e-05;1.4221034e-05;3.79148e-05;8.432555e-05;276.55;283.15
2014-01-04 21:30:00;337500.0;6.162246e-05;1.6127342e-05;3.6113066e-05;8.216471e-05;276.45;283.15
2014-01-04 21:45:00;338400.0;6.3173604e-05;1.8176997e-05;3.4421148e-05;7.986454e-05;276.35;283.15
2014-01-04 22:00:00;339300.0;6.461418e-05;2.036194e-05;3.2846132e-05;7.743559e-05;276.2453;283.15
2014-01-04 22:15:00;340200.0;6.593796e-05;2.2673597e-05;3.1394695e-05;7.488903e-05;276.1375;283.15
2014-01-04 22:30:00;341100.0;6.7139335e-05;2.5102961e-05;3.0073115e-05;7.2236646e-05;276.03595;283.15
2014-01-04 22:45:00;342000.0;6.821337e-05;2.76406e-05;2.888723e-05;6.9490736e-05;275.95;283.15
2014-01-04 23:00:00;342900.0;6.9155794e-05;3.0276717e-05;2.7842452e-05;6.666412e-05;275.875;283.15
2014-01-04 23:15:00;343800.0;6.996305e-05;3.3001168e-05;2.6943731e-05;6.377003e-05;275.8;283.15
2014-01-04 23:30:00;344700.0;7.06323e-05;3.5803478e-05;2.619552e-05;6.0822033e-05;275.725;283.15
2014-01-04 23:45:00;345600.0;7.1161354e-05;3.8672846e-05;2.5601708e-05;5.7833935e-05;275.65;283.15
2014-01-05 00:00:00;346500.0;7.154865e-05;4.1598094e-05;2.5165544e-05;5.4819622e-05;275.575;283.15
2014-01-05 00:15:00;347400.0;7.179319e-05;4.456763e-05;2.4889523e-05;5.1792922e-05;275.5;283.15
2014-01-05 00:30:00;348300.0;7.1894356e-05;4.7569392e-05;2.4775283e-05;4.8767433e-05;275.425;283.15
2014-01-05 00:45:00;349200.0;7.185192e-05;5.059081e-05;2.4823514e-05;4.5756384e-05;275.35;283.15
2014-01-05 01:00:00;350100.0;7.166599e-05;5.361884e-05;2.5033927e-05;4.2772543e-05;275.25702;283.15
2014-01-05 01:15:00;351000.0;7.133699e-05;5.6640012e-05;2.5405248e-05;3.9828163e-05;275.14374;283.15
2014-01-05 01:30:00;351900.0;7.086574e-05;5.964056e-05;2.5935316e-05;3.6935016e-05;275.0336;283.15
2014-01-05 01:45:00;352800.0;7.025358e-05;6.26066e-05;2.662118e-05;3.4104447e-05;274.95;283.15
2014-01-05 02:00:00;353700.0;6.9502436e-05;6.5524284e-05;2.7459191e-05;3.1347405e-05;274.9086;283.15
2014-01-05 02:15:00;354600.0;6.8614856e-05;6.837992e-05;2.8445125e-05;2.8674494e-05;274.89374;283.15
2014-01-05 02:30:00;355500.0;6.759411e-05;7.116013e-05;2.9574228e-05;2.6095997e-05;274.88202;283.15
2014-01-05 02:45:00;356400.0;6.644419e-05;7.385193e-05;3.084127e-05;2.3621857e-05;274.85;283.15
2014-01-05 03:00:00;357300.0;6.516976e-05;7.644278e-05;3.2240594e-05;2.1261663e-05;274.8;283.15
2014-01-05 03:15:00;358200.0;6.377617e-05;7.89207e-05;3.3766093e-05;1.9024605e-05;274.75;283.15
2014-01-05 03:30:00;359100.0;6.22694e-05;8.127424e-05;3.541126e-05;1.6919439e-05;274.7;283.15
2014-01-05 03:45:00;360000.0;6.0656013e-05;8.34926e-05;3.7169168e-05;1.4954443e-05;274.65;283.15
2014-01-05 04:00:00;360900.0;5.894313e-05;8.5565654e-05;3.9032508e-05;1.3137382e-05;274.6;283.15
2014-01-05 04:15:00;361800.0;5.713835e-05;8.748394e-05;4.099357e-05;1.1475462e-05;274.55;283.15
2014-01-05 04:30:00;362700.0;5.524972e-05;8.923875e-05;4.304429e-05;9.975298e-06;274.5;283.15
2014-01-05 04:45:00;363600.0;5.328567e-05;9.082214e-05;4.5176228e-05;8.6428845e-06;274.45;283.15
2014-01-05 05:00:00;364500.0;5.1254978e-05;9.222698e-05;4.7380636e-05;7.4835734e-06;274.41095;283.15
2014-01-05 05:15:00;365400.0;4.9166712e-05;9.344697e-05;4.9648454e-05;6.502043e-06;274.3875;283.15
2014-01-05 05:30:00;366300.0;4.703017e-05;9.4476665e-05;5.1970335e-05;5.7022808e-06;274.3703;283.15
2014-01-05 05:45:00;367200.0;4.485486e-05;9.531152e-05;5.43367e-05;5.087568e-06;274.35;283.15
2014-01-05 06:00:00;368100.0;4.26504e-05;9.594788e-05;5.6737732e-05;4.660462e-06;274.325;283.15
2014-01-05 06:15:00;369000.0;4.042653e-05;9.638301e-05;5.9163456e-05;4.422789e-06;274.3;283.15
2014-01-05 06:30:00;369900.0;3.819303e-05;9.661511e-05;6.160374e-05;4.3756336e-06;274.275;283.15
2014-01-05 06:45:00;370800.0;3.5959663e-05;9.664333e-05;6.404836e-05;4.5193447e-06;274.25;283.15
2014-01-05 07:00:00;371700.0;3.3736163e-05;9.6467724e-05;6.648701e-05;4.8534966e-06;274.22305;283.15
2014-01-05 07:15:00;372600.0;3.1532167e-05;9.608932e-05;6.890937e-05;5.3769327e-06;274.20312;283.15
2014-01-05 07:30:00;373500.0;1.7721232;28.786268;14.444449;1.7721232;274.20663;283.15
2014-01-05 07:45:00;374400.0;5.925232;101.7196;56.62674;5.925232;274.25;283.15
2014-01-05 08:00:00;375300.0;10.099961;219.2684;134.19537;10.099961;274.3961;283.15
2014-01-05 08:15:00;376200.0;12.829896;329.31982;222.33627;12.829896;274.6625;283.15
2014-01-05 08:30:00;377100.0;14.749302;417.02008;310.9729;14.749302;274.99765;283.15
2014-01-05 08:45:00;378000.0;19.799906;429.9287;355.20224;19.799906;275.35;283.15
2014-01-05 09:00:00;378900.0;27.177752;396.58112;362.5423;27.177752;275.69415;283.15
2014-01-05 09:15:00;379800.0;32.766438;398.03607;401.19632;32.766438;276.04062;283.15
2014-01-05 09:30:00;380700.0;37.226166;383.11572;425.64688;37.226166;276.39178;283.15
2014-01-05 09:45:00;381600.0;40.75726;369.45105;453.11255;40.75726;276.75;283.15
2014-01-05 10:00:00;382500.0;43.799896;357.35056;485.44852;43.799896;277.11996;283.15
2014-01-05 10:15:00;383400.0;48.01389;355.42896;537.5505;48.01389;277.4991;283.15
2014-01-05 10:30:00;384300.0;51.434395;331.39285;560.1814;51.434395;277.8787;283.15
2014-01-05 10:45:00;385200.0;54.738968;295.4145;560.1698;54.738968;278.25;283.15
2014-01-05 11:00:00;386100.0;56.878662;253.05746;541.25366;56.878662;278.5967;283.15
2014-01-05 11:15:00;387000.0;58.911194;221.24286;541.673;58.911194;278.91028;283.15
2014-01-05 11:30:00;387900.0;58.983692;193.09254;556.7354;58.983692;279.1937;283.15
2014-01-05 11:45:00;388800.0;58.13309;169.11584;601.8818;58.13309;279.45;283.15
2014-01-05 12:00:00;389700.0;55.287586;133.58707;614.9722;55.287586;279.66446;283.15
2014-01-05 12:15:00;390600.0;52.87442;94.80253;601.3585;52.87442;279.82812;283.15
2014-01-05 12:30:00;391500.0;51.63619;58.45734;560.9054;51.63619;279.95273;283.15
2014-01-05 12:45:00;392400.0;50.26716;50.26716;487.77072;71.9613;280.05;283.15
2014-01-05 13:00:00;393300.0;49.352253;49.352253;433.39713;92.6848;280.12296;283.15
2014-01-05 13:15:00;394200.0;47.58587;47.58587;383.30475;106.90216;280.16534;283.15
2014-01-05 13:30:00;395100.0;44.707077;44.707077;336.2837;115.12239;280.17508;283.15
2014-01-05 13:45:00;396000.0;39.84239;39.84239;269.34293;110.44864;280.15;283.15
2014-01-05 14:00:00;396900.0;35.566402;35.566402;220.81306;105.13655;280.08307;283.15
2014-01-05 14:15:00;397800.0;30.793226;30.793226;172.64214;94.00951;279.97305;283.15
2014-01-05 14:30:00;398700.0;23.911316;23.911316;116.845116;72.09549;279.8265;283.15
2014-01-05 14:45:00;399600.0;14.599077;14.599077;60.213486;41.72133;279.65;283.15
2014-01-05 15:00:00;400500.0;5.8383784;5.8383784;18.597036;14.446684;279.39108;283.15
2014-01-05 15:15:00;401400.0;1.0186206;1.0186299;1.0186994;1.0186898;279.05713;283.15
2014-01-05 15:30:00;402300.0;0.40032083;0.40032637;0.40039647;0.40039068;278.74463;283.15
2014-01-05 15:45:00;403200.0;0.15129903;0.15130088;0.1513713;0.15136938;278.55;283.15
2014-01-05 16:00:00;404100.0;0.03118468;0.031182867;0.031253375;0.031255268;278.45477;283.15
2014-01-05 16:15:00;405000.0;1.8466031e-05;1.3052599e-05;8.33942e-05;8.904142e-05;278.3746;283.15
2014-01-05 16:30:00;405900.0;2.032864e-05;1.1389555e-05;8.13161e-05;9.063934e-05;278.30713;283.15
2014-01-05 16:45:00;406800.0;2.2267888e-05;9.890646e-06;7.915769e-05;9.206227e-05;278.25;283.15
2014-01-05 17:00:00;407700.0;2.4275674e-05;8.561765e-06;7.6928394e-05;9.330362e-05;278.20312;283.15
2014-01-05 17:15:00;408600.0;2.6343561e-05;7.4080854e-06;7.463791e-05;9.435754e-05;278.1611;283.15
2014-01-05 17:30:00;409500.0;2.8462797e-05;6.43406e-06;7.229612e-05;9.521904e-05;278.11356;283.15
2014-01-05 17:45:00;410400.0;3.0624367e-05;5.6434183e-06;6.9913105e-05;9.588398e-05;278.05;283.15
2014-01-05 18:00:00;411300.0;3.281903e-05;5.0391463e-06;6.749905e-05;9.634912e-05;277.975;283.15
2014-01-05 18:15:00;412200.0;3.5037345e-05;4.6234927e-06;6.5064254e-05;9.6612115e-05;277.9;283.15
2014-01-05 18:30:00;413100.0;3.726972e-05;4.3979417e-06;6.261902e-05;9.6671545e-05;277.825;283.15
2014-01-05 18:45:00;414000.0;3.9506467e-05;4.363239e-06;6.0173676e-05;9.652692e-05;277.75;283.15
2014-01-05 19:00:00;414900.0;4.1737814e-05;4.51937e-06;5.773848e-05;9.61787e-05;277.675;283.15
2014-01-05 19:15:00;415800.0;4.3953984e-05;4.865582e-06;5.5323628e-05;9.562829e-05;277.6;283.15
2014-01-05 19:30:00;416700.0;4.6145207e-05;5.4003613e-06;5.2939165e-05;9.487799e-05;277.525;283.15
2014-01-05 19:45:00;417600.0;4.8301812e-05;6.1214814e-06;5.0594987e-05;9.393108e-05;277.45;283.15
2014-01-05 20:00:00;418500.0;5.0414215e-05;7.0259593e-06;4.8300783e-05;9.2791706e-05;277.375;283.15
2014-01-05 20:15:00;419400.0;5.2473028e-05;8.110128e-06;4.606601e-05;9.1464935e-05;277.3;283.15
2014-01-05 20:30:00;420300.0;5.4469067e-05;9.369593e-06;4.3899858e-05;8.9956695e-05;277.225;283.15
2014-01-05 20:45:00;421200.0;5.6393423e-05;1.0799311e-05;4.181123e-05;8.827377e-05;277.15;283.15
2014-01-05 21:00:00;422100.0;5.82375e-05;1.2393553e-05;3.9808703e-05;8.6423766e-05;277.075;283.15
2014-01-05 21:15:00;423000.0;5.9993075e-05;1.4145975e-05;3.7900514e-05;8.441505e-05;277.0;283.15
2014-01-05 21:30:00;423900.0;6.165234e-05;1.6049617e-05;3.6094523e-05;8.225677e-05;276.925;283.15
2014-01-05 21:45:00;424800.0;6.3207954e-05;1.8096955e-05;3.439824e-05;7.9958765e-05;276.85;283.15
2014-01-05 22:00:00;425700.0;6.465311e-05;2.0279926e-05;3.281875e-05;7.753158e-05;276.79062;283.15
2014-01-05 22:15:00;426600.0;6.598156e-05;2.2589973e-05;3.1362757e-05;7.498638e-05;276.75;283.15
2014-01-05 22:30:00;427500.0;6.718767e-05;2.5018087e-05;3.0036543e-05;7.233492e-05;276.70938;283.15
2014-01-05 22:45:00;428400.0;6.826646e-05;2.7554841e-05;2.8845967e-05;6.958953e-05;276.65;283.15
2014-01-05 23:00:00;429300.0;6.9213645e-05;3.0190438e-05;2.7796455e-05;6.676299e-05;276.575;283.15
2014-01-05 23:15:00;430200.0;7.002565e-05;3.291473e-05;2.6892969e-05;6.3868545e-05;276.5;283.15
2014-01-05 23:30:00;431100.0;7.069958e-05;3.5717247e-05;2.6139971e-05;6.091975e-05;276.425;283.15
2014-01-05 23:45:00;432000.0;7.1233255e-05;3.8587175e-05;2.5541372e-05;5.7930418e-05;276.35;283.15
2014-01-06 00:00:00;432900.0;7.162507e-05;4.1513325e-05;2.5100424e-05;5.4914428e-05;276.275;283.15
2014-01-06 00:15:00;433800.0;7.187399e-05;4.4484113e-05;2.4819648e-05;5.188563e-05;276.2;283.15
2014-01-06 00:30:00;434700.0;7.19794e-05;4.748747e-05;2.4700696e-05;4.885762e-05;276.125;283.15
2014-01-06 00:45:00;435600.0;7.194105e-05;5.0510833e-05;2.4744295e-05;4.5843655e-05;276.05;283.15
2014-01-06 01:00:00;436500.0;7.1759045e-05;5.3541156e-05;2.495017e-05;4.2856525e-05;275.975;283.15
2014-01-06 01:15:00;437400.0;7.143379e-05;5.6564968e-05;2.531709e-05;3.9908515e-05;275.9;283.15
2014-01-06 01:30:00;438300.0;7.096612e-05;5.956852e-05;2.5842917e-05;3.7011425e-05;275.825;283.15
